,GEOID10,BLKGRPID,TRACTID,TRACT,BLKGRP,STATEFP,COUNTYFP,TRACTCE,PUMA,REGION
409,261635916001,261635916001,26163591600,591600,1,26,163,591600,3206,4
410,261635602002,261635602002,26163560200,560200,2,26,163,560200,3201,4
411,261635562003,261635562003,26163556200,556200,3,26,163,556200,3202,4
412,261635582002,261635582002,26163558200,558200,2,26,163,558200,3202,4
413,261635458003,261635458003,26163545800,545800,3,26,163,545800,3208,4
414,261635691001,261635691001,26163569100,569100,1,26,163,569100,3204,4
415,261635627003,261635627003,26163562700,562700,3,26,163,562700,3201,4
416,261635440002,261635440002,26163544000,544000,2,26,163,544000,3208,4
417,261635738004,261635738004,26163573800,573800,4,26,163,573800,3203,4
418,261635396001,261635396001,26163539600,539600,1,26,163,539600,3209,4
419,261635746002,261635746002,26163574600,574600,2,26,163,574600,3203,4
420,261635569003,261635569003,26163556900,556900,3,26,163,556900,3202,4
421,261635589002,261635589002,26163558900,558900,2,26,163,558900,3202,4
422,261635697003,261635697003,26163569700,569700,3,26,163,569700,3204,4
423,261635132001,261635132001,26163513200,513200,1,26,163,513200,3211,4
424,261635126003,261635126003,26163512600,512600,3,26,163,512600,3211,4
425,261635123002,261635123002,26163512300,512300,2,26,163,512300,3211,4
426,261635114003,261635114003,26163511400,511400,3,26,163,511400,3211,4
427,261635240003,261635240003,26163524000,524000,3,26,163,524000,3212,4
428,261635113003,261635113003,26163511300,511300,3,26,163,511300,3210,4
429,261635748003,261635748003,26163574800,574800,3,26,163,574800,3203,4
430,261635693001,261635693001,26163569300,569300,1,26,163,569300,3204,4
431,261635009002,261635009002,26163500900,500900,2,26,163,500900,3213,4
432,261635005002,261635005002,26163500500,500500,2,26,163,500500,3210,4
433,261635302002,261635302002,26163530200,530200,2,26,163,530200,3209,4
434,261635262003,261635262003,26163526200,526200,3,26,163,526200,3212,4
435,261635570002,261635570002,26163557000,557000,2,26,163,557000,3202,4
436,261635717001,261635717001,26163571700,571700,1,26,163,571700,3203,4
437,261635858001,261635858001,26163585800,585800,1,26,163,585800,3205,4
438,261635049003,261635049003,26163504900,504900,3,26,163,504900,3210,4
439,261635737025,261635737025,26163573702,573702,5,26,163,573702,3203,4
440,261635734001,261635734001,26163573400,573400,1,26,163,573400,3203,4
441,261635363002,261635363002,26163536300,536300,2,26,163,536300,3209,4
442,261635355001,261635355001,26163535500,535500,1,26,163,535500,3208,4
443,261635354002,261635354002,26163535400,535400,2,26,163,535400,3208,4
444,261635353004,261635353004,26163535300,535300,4,26,163,535300,3208,4
445,261635353003,261635353003,26163535300,535300,3,26,163,535300,3208,4
446,261635353002,261635353002,26163535300,535300,2,26,163,535300,3208,4
447,261635919003,261635919003,26163591900,591900,3,26,163,591900,3206,4
448,261635245002,261635245002,26163524500,524500,2,26,163,524500,3212,4
449,261635564002,261635564002,26163556400,556400,2,26,163,556400,3202,4
450,261635719002,261635719002,26163571900,571900,2,26,163,571900,3203,4
451,261635063002,261635063002,26163506300,506300,2,26,163,506300,3210,4
452,261635062001,261635062001,26163506200,506200,1,26,163,506200,3210,4
453,261635052004,261635052004,26163505200,505200,4,26,163,505200,3210,4
454,261635830002,261635830002,26163583000,583000,2,26,163,583000,3205,4
455,261635952001,261635952001,26163595200,595200,1,26,163,595200,3206,4
456,261635624002,261635624002,26163562400,562400,2,26,163,562400,3201,4
457,261635942002,261635942002,26163594200,594200,2,26,163,594200,3206,4
458,261635991004,261635991004,26163599100,599100,4,26,163,599100,3206,4
459,261635771003,261635771003,26163577100,577100,3,26,163,577100,3207,4
460,261635507003,261635507003,26163550700,550700,3,26,163,550700,3213,4
461,261635645031,261635645031,26163564503,564503,1,26,163,564503,3201,4
462,261635240002,261635240002,26163524000,524000,2,26,163,524000,3212,4
463,261635114005,261635114005,26163511400,511400,5,26,163,511400,3211,4
464,261635119002,261635119002,26163511900,511900,2,26,163,511900,3211,4
465,261635580001,261635580001,26163558000,558000,1,26,163,558000,3202,4
466,261635051005,261635051005,26163505100,505100,5,26,163,505100,3210,4
467,261635051003,261635051003,26163505100,505100,3,26,163,505100,3210,4
468,261635710004,261635710004,26163571000,571000,4,26,163,571000,3204,4
469,261635734003,261635734003,26163573400,573400,3,26,163,573400,3203,4
470,261635942001,261635942001,26163594200,594200,1,26,163,594200,3206,4
471,261635502003,261635502003,26163550200,550200,3,26,163,550200,3213,4
472,261635506001,261635506001,26163550600,550600,1,26,163,550600,3213,4
473,261635501004,261635501004,26163550100,550100,4,26,163,550100,3213,4
474,261635734004,261635734004,26163573400,573400,4,26,163,573400,3203,4
475,261635848003,261635848003,26163584800,584800,3,26,163,584800,3205,4
476,261635624003,261635624003,26163562400,562400,3,26,163,562400,3201,4
477,261635049001,261635049001,26163504900,504900,1,26,163,504900,3210,4
478,261635048002,261635048002,26163504800,504800,2,26,163,504800,3210,4
479,261635249002,261635249002,26163524900,524900,2,26,163,524900,3212,4
480,261635248005,261635248005,26163524800,524800,5,26,163,524800,3212,4
481,261635160003,261635160003,26163516000,516000,3,26,163,516000,3211,4
482,261635189001,261635189001,26163518900,518900,1,26,163,518900,3211,4
483,261635884003,261635884003,26163588400,588400,3,26,163,588400,3201,4
484,261635795001,261635795001,26163579500,579500,1,26,163,579500,3207,4
485,261635070003,261635070003,26163507000,507000,3,26,163,507000,3210,4
486,261635066001,261635066001,26163506600,506600,1,26,163,506600,3210,4
487,261635702001,261635702001,26163570200,570200,1,26,163,570200,3204,4
488,261635710001,261635710001,26163571000,571000,1,26,163,571000,3204,4
489,261635721003,261635721003,26163572100,572100,3,26,163,572100,3203,4
490,261635739001,261635739001,26163573900,573900,1,26,163,573900,3203,4
491,261635673002,261635673002,26163567300,567300,2,26,163,567300,3204,4
492,261635680002,261635680002,26163568000,568000,2,26,163,568000,3204,4
493,261635722004,261635722004,26163572200,572200,4,26,163,572200,3203,4
494,261635132003,261635132003,26163513200,513200,3,26,163,513200,3211,4
495,261635126004,261635126004,26163512600,512600,4,26,163,512600,3211,4
496,261635802004,261635802004,26163580200,580200,4,26,163,580200,3207,4
497,261635588001,261635588001,26163558800,558800,1,26,163,558800,3202,4
498,261635656001,261635656001,26163565600,565600,1,26,163,565600,3204,4
499,261635421005,261635421005,26163542100,542100,5,26,163,542100,3209,4
500,261635139003,261635139003,26163513900,513900,3,26,163,513900,3211,4
501,261635650002,261635650002,26163565000,565000,2,26,163,565000,3201,4
502,261635208001,261635208001,26163520800,520800,1,26,163,520800,3211,4
503,261635963002,261635963002,26163596300,596300,2,26,163,596300,3206,4
504,261635014004,261635014004,26163501400,501400,4,26,163,501400,3211,4
505,261635054003,261635054003,26163505400,505400,3,26,163,505400,3210,4
506,261635071004,261635071004,26163507100,507100,4,26,163,507100,3210,4
507,261635068004,261635068004,26163506800,506800,4,26,163,506800,3210,4
508,261635721001,261635721001,26163572100,572100,1,26,163,572100,3203,4
509,261635731002,261635731002,26163573100,573100,2,26,163,573100,3203,4
510,261635424001,261635424001,26163542400,542400,1,26,163,542400,3209,4
511,261635799001,261635799001,26163579900,579900,1,26,163,579900,3203,4
512,261635373002,261635373002,26163537300,537300,2,26,163,537300,3209,4
513,261635837004,261635837004,26163583700,583700,4,26,163,583700,3205,4
514,261635943003,261635943003,26163594300,594300,3,26,163,594300,3206,4
515,261635390002,261635390002,26163539000,539000,2,26,163,539000,3209,4
516,261635389001,261635389001,26163538900,538900,1,26,163,538900,3209,4
517,261635836002,261635836002,26163583600,583600,2,26,163,583600,3205,4
518,261635821003,261635821003,26163582100,582100,3,26,163,582100,3206,4
519,261635637001,261635637001,26163563700,563700,1,26,163,563700,3201,4
520,261635905002,261635905002,26163590500,590500,2,26,163,590500,3205,4
521,261635504001,261635504001,26163550400,550400,1,26,163,550400,3213,4
522,261635760002,261635760002,26163576000,576000,2,26,163,576000,3207,4
523,261635762003,261635762003,26163576200,576200,3,26,163,576200,3207,4
524,261635793001,261635793001,26163579300,579300,1,26,163,579300,3207,4
525,261635309003,261635309003,26163530900,530900,3,26,163,530900,3212,4
526,261635564001,261635564001,26163556400,556400,1,26,163,556400,3202,4
527,261635893004,261635893004,26163589300,589300,4,26,163,589300,3205,4
528,261635047001,261635047001,26163504700,504700,1,26,163,504700,3210,4
529,261635738002,261635738002,26163573800,573800,2,26,163,573800,3203,4
530,261635363005,261635363005,26163536300,536300,5,26,163,536300,3209,4
531,261635919002,261635919002,26163591900,591900,2,26,163,591900,3206,4
532,261635920002,261635920002,26163592000,592000,2,26,163,592000,3206,4
533,261639850001,261639850001,26163985000,985000,1,26,163,985000,3212,4
534,261639857001,261639857001,26163985700,985700,1,26,163,985700,3203,4
535,261635792003,261635792003,26163579200,579200,3,26,163,579200,3207,4
536,261635383002,261635383002,26163538300,538300,2,26,163,538300,3209,4
537,261635110001,261635110001,26163511000,511000,1,26,163,511000,3210,4
538,261635106002,261635106002,26163510600,510600,2,26,163,510600,3210,4
539,261635079001,261635079001,26163507900,507900,1,26,163,507900,3210,4
540,261635673003,261635673003,26163567300,567300,3,26,163,567300,3204,4
541,261635718001,261635718001,26163571800,571800,1,26,163,571800,3203,4
542,261635721005,261635721005,26163572100,572100,5,26,163,572100,3203,4
543,261635726005,261635726005,26163572600,572600,5,26,163,572600,3203,4
544,261635797002,261635797002,26163579700,579700,2,26,163,579700,3207,4
545,261635805003,261635805003,26163580500,580500,3,26,163,580500,3207,4
546,261635551003,261635551003,26163555100,555100,3,26,163,555100,3202,4
547,261635556001,261635556001,26163555600,555600,1,26,163,555600,3202,4
548,261635461004,261635461004,26163546100,546100,4,26,163,546100,3208,4
549,261635460001,261635460001,26163546000,546000,1,26,163,546000,3208,4
550,261635778002,261635778002,26163577800,577800,2,26,163,577800,3207,4
551,261635468001,261635468001,26163546800,546800,1,26,163,546800,3208,4
552,261635466002,261635466002,26163546600,546600,2,26,163,546600,3208,4
553,261635464001,261635464001,26163546400,546400,1,26,163,546400,3208,4
554,261635462002,261635462002,26163546200,546200,2,26,163,546200,3208,4
555,261635522003,261635522003,26163552200,552200,3,26,163,552200,3213,4
556,261635818003,261635818003,26163581800,581800,3,26,163,581800,3206,4
557,261635309001,261635309001,26163530900,530900,1,26,163,530900,3212,4
558,261635733001,261635733001,26163573300,573300,1,26,163,573300,3203,4
559,261635363001,261635363001,26163536300,536300,1,26,163,536300,3209,4
560,261635361003,261635361003,26163536100,536100,3,26,163,536100,3209,4
561,261635361002,261635361002,26163536100,536100,2,26,163,536100,3209,4
562,261635356003,261635356003,26163535600,535600,3,26,163,535600,3208,4
563,261635406002,261635406002,26163540600,540600,2,26,163,540600,3208,4
564,261635506003,261635506003,26163550600,550600,3,26,163,550600,3213,4
565,261635502001,261635502001,26163550200,550200,1,26,163,550200,3213,4
566,261635756002,261635756002,26163575600,575600,2,26,163,575600,3203,4
567,261635848004,261635848004,26163584800,584800,4,26,163,584800,3205,4
568,261635234001,261635234001,26163523400,523400,1,26,163,523400,3212,4
569,261635754004,261635754004,26163575400,575400,4,26,163,575400,3203,4
570,261635110002,261635110002,26163511000,511000,2,26,163,511000,3210,4
571,261635323001,261635323001,26163532300,532300,1,26,163,532300,3211,4
572,261635549001,261635549001,26163554900,554900,1,26,163,554900,3202,4
573,261635064002,261635064002,26163506400,506400,2,26,163,506400,3210,4
574,261635727001,261635727001,26163572700,572700,1,26,163,572700,3203,4
575,261635832003,261635832003,26163583200,583200,3,26,163,583200,3205,4
576,261635841001,261635841001,26163584100,584100,1,26,163,584100,3205,4
577,261635571003,261635571003,26163557100,557100,3,26,163,557100,3202,4
578,261635893001,261635893001,26163589300,589300,1,26,163,589300,3205,4
579,261635991002,261635991002,26163599100,599100,2,26,163,599100,3206,4
580,261614162002,261614162002,26161416200,416200,2,26,161,416200,2703,4
581,261614003001,261614003001,26161400300,400300,1,26,161,400300,2702,4
582,261614119003,261614119003,26161411900,411900,3,26,161,411900,2703,4
583,261635136002,261635136002,26163513600,513600,2,26,163,513600,3211,4
584,261635107002,261635107002,26163510700,510700,2,26,163,510700,3210,4
585,261635105002,261635105002,26163510500,510500,2,26,163,510500,3210,4
586,261635590001,261635590001,26163559000,559000,1,26,163,559000,3202,4
587,261635696002,261635696002,26163569600,569600,2,26,163,569600,3204,4
588,261635726001,261635726001,26163572600,572600,1,26,163,572600,3203,4
589,261635739002,261635739002,26163573900,573900,2,26,163,573900,3203,4
590,261635780001,261635780001,26163578000,578000,1,26,163,578000,3207,4
591,261635715003,261635715003,26163571500,571500,3,26,163,571500,3203,4
592,261635980003,261635980003,26163598000,598000,3,26,163,598000,3206,4
593,261635582003,261635582003,26163558200,558200,3,26,163,558200,3202,4
594,261635003004,261635003004,26163500300,500300,4,26,163,500300,3210,4
595,261635263002,261635263002,26163526300,526300,2,26,163,526300,3212,4
596,261635261002,261635261002,26163526100,526100,2,26,163,526100,3212,4
597,261635642003,261635642003,26163564200,564200,3,26,163,564200,3201,4
598,261635547002,261635547002,26163554700,554700,2,26,163,554700,3202,4
599,261635544001,261635544001,26163554400,554400,1,26,163,554400,3202,4
600,261635543001,261635543001,26163554300,554300,1,26,163,554300,3202,4
601,261635570001,261635570001,26163557000,557000,1,26,163,557000,3202,4
602,261635312003,261635312003,26163531200,531200,3,26,163,531200,3212,4
603,261635339003,261635339003,26163533900,533900,3,26,163,533900,3211,4
604,261635857002,261635857002,26163585700,585700,2,26,163,585700,3205,4
605,261635048001,261635048001,26163504800,504800,1,26,163,504800,3210,4
606,261635548002,261635548002,26163554800,554800,2,26,163,554800,3202,4
607,261635737022,261635737022,26163573702,573702,2,26,163,573702,3203,4
608,261635356004,261635356004,26163535600,535600,4,26,163,535600,3208,4
609,261635355003,261635355003,26163535500,535500,3,26,163,535500,3208,4
610,261635354001,261635354001,26163535400,535400,1,26,163,535400,3208,4
611,261635941002,261635941002,26163594100,594100,2,26,163,594100,3206,4
612,261635951002,261635951002,26163595100,595100,2,26,163,595100,3206,4
613,261635919001,261635919001,26163591900,591900,1,26,163,591900,3206,4
614,261635747005,261635747005,26163574700,574700,5,26,163,574700,3203,4
615,261635373001,261635373001,26163537300,537300,1,26,163,537300,3209,4
616,261635372002,261635372002,26163537200,537200,2,26,163,537200,3208,4
617,261635773004,261635773004,26163577300,577300,4,26,163,577300,3207,4
618,261635530001,261635530001,26163553000,553000,1,26,163,553000,3213,4
619,261635523002,261635523002,26163552300,552300,2,26,163,552300,3213,4
620,261635156001,261635156001,26163515600,515600,1,26,163,515600,3211,4
621,261635152001,261635152001,26163515200,515200,1,26,163,515200,3211,4
622,261635317002,261635317002,26163531700,531700,2,26,163,531700,3212,4
623,261635411004,261635411004,26163541100,541100,4,26,163,541100,3208,4
624,261635791001,261635791001,26163579100,579100,1,26,163,579100,3207,4
625,260937131001,260937131001,26093713100,713100,1,26,93,713100,2800,4
