,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
2072,26147623000,261476230002,03100,26147,2
2073,26147623000,261476230003,03100,26147,2
2074,26147624000,261476240001,03100,26147,2
2075,26147624000,261476240002,03100,26147,2
2076,26147624000,261476240003,03100,26147,2
2077,26147625001,261476250011,03100,26147,2
2078,26147625001,261476250013,03100,26147,2
2079,26147625001,261476250014,03100,26147,2
2080,26147626001,261476260012,03100,26147,2
2081,26147626001,261476260013,03100,26147,2
2082,26147627000,261476270002,03100,26147,2
2083,26147627000,261476270003,03100,26147,2
2084,26147629000,261476290002,03100,26147,2
2085,26147628000,261476280002,03100,26147,2
2086,26147628000,261476280003,03100,26147,2
2087,26147629000,261476290001,03100,26147,2
2088,26147629000,261476290004,03100,26147,2
2089,26147630100,261476301001,03100,26147,2
2090,26147630400,261476304001,03100,26147,2
2091,26147630400,261476304002,03100,26147,2
2092,26147630400,261476304004,03100,26147,2
2093,26147630400,261476304005,03100,26147,2
2094,26147631100,261476311002,03100,26147,2
2095,26147631600,261476316001,03100,26147,2
2096,26147632000,261476320001,03100,26147,2
2097,26147632000,261476320003,03100,26147,2
2098,26147632000,261476320004,03100,26147,2
2099,26147633100,261476331001,03100,26147,2
2100,26147633100,261476331002,03100,26147,2
2101,26147633200,261476332001,03100,26147,2
2102,26147633200,261476332002,03100,26147,2
2103,26147634100,261476341002,03100,26147,2
2104,26147634100,261476341003,03100,26147,2
2105,26147634600,261476346002,03100,26147,2
2106,26147634600,261476346003,03100,26147,2
2107,26147634600,261476346004,03100,26147,2
2108,26147634600,261476346005,03100,26147,2
2109,26147635000,261476350001,03100,26147,2
2110,26147635000,261476350002,03100,26147,2
2111,26147635000,261476350003,03100,26147,2
2112,26147635000,261476350004,03100,26147,2
2113,26147636000,261476360001,03100,26147,2
2114,26147636000,261476360002,03100,26147,2
2115,26147636000,261476360003,03100,26147,2
2116,26147636000,261476360004,03100,26147,2
2117,26147636000,261476360005,03100,26147,2
2118,26147636000,261476360006,03100,26147,2
2119,26147637100,261476371002,03100,26147,2
2120,26147637100,261476371003,03100,26147,2
2121,26147637200,261476372002,03100,26147,2
2122,26147637200,261476372003,03100,26147,2
2123,26147637200,261476372005,03100,26147,2
2124,26147637300,261476373001,03100,26147,2
2125,26147640200,261476402001,03100,26147,2
2126,26147637300,261476373003,03100,26147,2
2127,26147637300,261476373004,03100,26147,2
2128,26147640100,261476401002,03100,26147,2
2129,26147640600,261476406001,03100,26147,2
2130,26147640600,261476406002,03100,26147,2
2131,26147641000,261476410001,03100,26147,2
2132,26147641000,261476410002,03100,26147,2
2133,26147642000,261476420001,03100,26147,2
2134,26147642000,261476420002,03100,26147,2
2135,26147642000,261476420004,03100,26147,2
2136,26147642000,261476420005,03100,26147,2
2137,26147642000,261476420007,03100,26147,2
2138,26147643000,261476430001,03100,26147,2
2139,26147643000,261476430003,03100,26147,2
2140,26147643000,261476430004,03100,26147,2
2141,26147643000,261476430006,03100,26147,2
2142,26147644000,261476440001,03100,26147,2
2143,26147644000,261476440002,03100,26147,2
2144,26147644000,261476440004,03100,26147,2
2145,26147645000,261476450001,03100,26147,2
2146,26147645000,261476450003,03100,26147,2
2147,26147646000,261476460001,03100,26147,2
2148,26147646000,261476460003,03100,26147,2
2149,26147646000,261476460004,03100,26147,2
2150,26147647000,261476470001,03100,26147,2
2151,26147647000,261476470002,03100,26147,2
2152,26147648000,261476480001,03100,26147,2
2153,26147648000,261476480002,03100,26147,2
2154,26147649000,261476490001,03100,26147,2
2155,26147649000,261476490002,03100,26147,2
2156,26147649000,261476490003,03100,26147,2
2157,26147649000,261476490004,03100,26147,2
2158,26147650100,261476501001,03100,26147,2
2159,26147650100,261476501002,03100,26147,2
2160,26147650100,261476501003,03100,26147,2
2161,26147650100,261476501004,03100,26147,2
2162,26147651100,261476511001,03100,26147,2
2163,26147651100,261476511002,03100,26147,2
2164,26147651200,261476512002,03100,26147,2
2165,26147651600,261476516001,03100,26147,2
2166,26147652600,261476526002,03100,26147,2
2167,26147651600,261476516003,03100,26147,2
2168,26147652100,261476521001,03100,26147,2
2169,26147652600,261476526001,03100,26147,2
2170,26147655100,261476551002,03100,26147,2
2171,26147655100,261476551003,03100,26147,2
2172,26147655600,261476556002,03100,26147,2
2173,26147655600,261476556003,03100,26147,2
2174,26147657100,261476571002,03100,26147,2
2175,26147657200,261476572001,03100,26147,2
2176,26147657200,261476572003,03100,26147,2
2177,26147657200,261476572004,03100,26147,2
2178,26147658100,261476581002,03100,26147,2
2179,26147658500,261476585001,03100,26147,2
2180,26147989000,261479890001,03100,26147,2
2181,26147990000,261479900000,03100,26147,2
2182,26161984000,261619840001,02703,26161,2
2183,26161466000,261614660001,02701,26161,2
2184,26161980102,261619801021,02702,26161,2
2185,26161980400,261619804001,02702,26161,2
2186,26161400300,261614003001,02702,26161,2
2187,26161400400,261614004001,02702,26161,2
2188,26161400500,261614005001,02702,26161,2
2189,26161400500,261614005004,02702,26161,2
2190,26161400500,261614005007,02702,26161,2
2191,26161400600,261614006003,02702,26161,2
2192,26161400600,261614006006,02702,26161,2
2193,26161400700,261614007003,02702,26161,2
2194,26161402100,261614021001,02702,26161,2
2195,26161402201,261614022011,02702,26161,2
2196,26161403100,261614031001,02702,26161,2
2197,26161403200,261614032003,02702,26161,2
2198,26161403300,261614033003,02702,26161,2
2199,26161403400,261614034002,02702,26161,2
2200,26161403500,261614035002,02702,26161,2
2201,26161403600,261614036002,02702,26161,2
2202,26161403600,261614036004,02702,26161,2
2203,26161403800,261614038002,02702,26161,2
2204,26161404200,261614042001,02702,26161,2
2205,26161404300,261614043002,02702,26161,2
2206,26161404500,261614045001,02702,26161,2
2207,26161404600,261614046001,02702,26161,2
2208,26161404600,261614046004,02702,26161,2
2209,26161405100,261614051002,02702,26161,2
2210,26161405200,261614052003,02702,26161,2
2211,26161405600,261614056003,02702,26161,2
2212,26161406000,261614060002,02703,26161,2
2213,26161407000,261614070003,02703,26161,2
2214,26161407000,261614070006,02703,26161,2
2215,26161407400,261614074003,02703,26161,2
2216,26161407600,261614076001,02703,26161,2
2217,26161410100,261614101002,02703,26161,2
2218,26161410300,261614103001,02703,26161,2
2219,26161410300,261614103004,02703,26161,2
2220,26161410400,261614104003,02703,26161,2
2221,26161410500,261614105002,02703,26161,2
2222,26161410700,261614107002,02703,26161,2
2223,26161411700,261614117001,02703,26161,2
2224,26161410800,261614108002,02703,26161,2
2225,26161411000,261614110001,02703,26161,2
2226,26161411200,261614112001,02703,26161,2
2227,26161412600,261614126002,02703,26161,2
2228,26161412700,261614127003,02703,26161,2
2229,26161413000,261614130001,02703,26161,2
2230,26161413000,261614130004,02703,26161,2
2231,26161413200,261614132003,02703,26161,2
2232,26161413401,261614134012,02703,26161,2
2233,26161413402,261614134022,02703,26161,2
2234,26161414000,261614140001,02703,26161,2
2235,26161414200,261614142001,02703,26161,2
2236,26161414300,261614143001,02703,26161,2
2237,26161414300,261614143004,02703,26161,2
2238,26161414500,261614145003,02703,26161,2
2239,26161414900,261614149001,02703,26161,2
2240,26161415200,261614152002,02703,26161,2
2241,26161415600,261614156001,02703,26161,2
2242,26161421100,261614211001,02701,26161,2
2243,26161422201,261614222011,02701,26161,2
2244,26161422202,261614222022,02701,26161,2
2245,26161423400,261614234002,02701,26161,2
2246,26161423400,261614234005,02701,26161,2
2247,26161425000,261614250001,02701,26161,2
2248,26161426001,261614260011,02701,26161,2
2249,26161431000,261614310002,02701,26161,2
2250,26161432000,261614320001,02701,26161,2
2251,26161444000,261614440001,02701,26161,2
2252,26161444000,261614440004,02701,26161,2
2253,26161445000,261614450001,02701,26161,2
2254,26161446200,261614462002,02701,26161,2
2255,26161447000,261614470001,02701,26161,2
2256,26161447000,261614470004,02701,26161,2
2257,26161455000,261614550006,02701,26161,2
2258,26161456000,261614560003,02701,26161,2
2259,26161461000,261614610001,02701,26161,2
2260,26161461000,261614610004,02701,26161,2
2261,26161464000,261614640002,02701,26161,2
2262,26161464000,261614640005,02701,26161,2
2263,26161465002,261614650021,02701,26161,2
2264,26161400100,261614001001,02702,26161,2
2265,26161400100,261614001002,02702,26161,2
2266,26161400300,261614003002,02702,26161,2
2267,26161400300,261614003003,02702,26161,2
2268,26161400400,261614004002,02702,26161,2
2269,26161400400,261614004003,02702,26161,2
2270,26161400500,261614005002,02702,26161,2
2271,26161400500,261614005003,02702,26161,2
2272,26161400500,261614005005,02702,26161,2
2273,26161400500,261614005006,02702,26161,2
2274,26161400600,261614006001,02702,26161,2
2275,26161400600,261614006002,02702,26161,2
2276,26161400600,261614006004,02702,26161,2
2277,26161400600,261614006005,02702,26161,2
2278,26161400700,261614007001,02702,26161,2
2279,26161400700,261614007002,02702,26161,2
2280,26161400800,261614008001,02702,26161,2
2281,26161400800,261614008002,02702,26161,2
2282,26161402100,261614021002,02702,26161,2
2283,26161402100,261614021003,02702,26161,2
2284,26161402201,261614022012,02702,26161,2
2285,26161402201,261614022013,02702,26161,2
2286,26161402201,261614022014,02702,26161,2
2287,26161402500,261614025001,02702,26161,2
2288,26161402201,261614022015,02702,26161,2
2289,26161402300,261614023001,02702,26161,2
2290,26161402300,261614023002,02702,26161,2
2291,26161402500,261614025002,02702,26161,2
2292,26161402500,261614025003,02702,26161,2
2293,26161402601,261614026011,02702,26161,2
2294,26161402601,261614026012,02702,26161,2
2295,26161402601,261614026013,02702,26161,2
2296,26161402700,261614027001,02702,26161,2
2297,26161402700,261614027002,02702,26161,2
2298,26161402700,261614027003,02702,26161,2
2299,26161402700,261614027004,02702,26161,2
2300,26161403200,261614032001,02702,26161,2
2301,26161403200,261614032002,02702,26161,2
2302,26161403300,261614033001,02702,26161,2
2303,26161403300,261614033002,02702,26161,2
2304,26161403300,261614033004,02702,26161,2
2305,26161403400,261614034001,02702,26161,2
2306,26161403400,261614034003,02702,26161,2
2307,26161403500,261614035001,02702,26161,2
2308,26161403500,261614035003,02702,26161,2
2309,26161403600,261614036001,02702,26161,2
2310,26161403600,261614036003,02702,26161,2
2311,26161403600,261614036005,02702,26161,2
2312,26161403800,261614038001,02702,26161,2
2313,26161404100,261614041001,02702,26161,2
2314,26161404100,261614041002,02702,26161,2
2315,26161404200,261614042002,02702,26161,2
2316,26161404300,261614043001,02702,26161,2
2317,26161404300,261614043003,02702,26161,2
2318,26161404400,261614044001,02702,26161,2
2319,26161404500,261614045002,02702,26161,2
2320,26161404500,261614045003,02702,26161,2
2321,26161404600,261614046002,02702,26161,2
2322,26161404600,261614046003,02702,26161,2
2323,26161404600,261614046005,02702,26161,2
2324,26161405100,261614051001,02702,26161,2
2325,26161405200,261614052001,02702,26161,2
2326,26161405200,261614052002,02702,26161,2
2327,26161405200,261614052004,02702,26161,2
2328,26161405300,261614053004,02702,26161,2
2329,26161405300,261614053001,02702,26161,2
2330,26161405300,261614053002,02702,26161,2
2331,26161405300,261614053003,02702,26161,2
2332,26161405300,261614053005,02702,26161,2
2333,26161405300,261614053006,02702,26161,2
2334,26161405400,261614054001,02702,26161,2
2335,26161405400,261614054002,02702,26161,2
2336,26161405500,261614055001,02702,26161,2
2337,26161405500,261614055002,02702,26161,2
2338,26161405500,261614055003,02702,26161,2
2339,26161405600,261614056001,02702,26161,2
2340,26161405600,261614056002,02702,26161,2
2341,26161405600,261614056004,02702,26161,2
2342,26161406000,261614060001,02703,26161,2
2343,26161407000,261614070001,02703,26161,2
2344,26161407000,261614070002,02703,26161,2
2345,26161407000,261614070004,02703,26161,2
2346,26161407000,261614070005,02703,26161,2
2347,26161407400,261614074001,02703,26161,2
2348,26161407400,261614074002,02703,26161,2
2349,26161407400,261614074004,02703,26161,2
2350,26161407400,261614074005,02703,26161,2
2351,26161407600,261614076002,02703,26161,2
2352,26161410100,261614101001,02703,26161,2
2353,26161410200,261614102001,02703,26161,2
2354,26161410200,261614102002,02703,26161,2
2355,26161410300,261614103002,02703,26161,2
2356,26161410300,261614103003,02703,26161,2
2357,26161410400,261614104001,02703,26161,2
2358,26161410400,261614104002,02703,26161,2
2359,26161410400,261614104004,02703,26161,2
2360,26161410500,261614105001,02703,26161,2
2361,26161410600,261614106001,02703,26161,2
2362,26161410700,261614107001,02703,26161,2
2363,26161410800,261614108001,02703,26161,2
2364,26161410900,261614109001,02703,26161,2
2365,26161410900,261614109002,02703,26161,2
2366,26161411000,261614110002,02703,26161,2
2367,26161411000,261614110003,02703,26161,2
2368,26161411200,261614112002,02703,26161,2
2369,26161411900,261614119001,02703,26161,2
2370,26161411200,261614112003,02703,26161,2
2371,26161411700,261614117002,02703,26161,2
2372,26161411700,261614117003,02703,26161,2
2373,26161411900,261614119002,02703,26161,2
2374,26161411900,261614119003,02703,26161,2
2375,26161412000,261614120001,02703,26161,2
2376,26161412000,261614120002,02703,26161,2
2377,26161412000,261614120003,02703,26161,2
2378,26161412000,261614120004,02703,26161,2
2379,26161412100,261614121001,02703,26161,2
2380,26161412100,261614121002,02703,26161,2
2381,26161412100,261614121003,02703,26161,2
2382,26161412100,261614121004,02703,26161,2
2383,26161412300,261614123001,02703,26161,2
2384,26161412300,261614123002,02703,26161,2
2385,26161412600,261614126001,02703,26161,2
2386,26161412700,261614127001,02703,26161,2
2387,26161412700,261614127002,02703,26161,2
2388,26161412700,261614127004,02703,26161,2
2389,26161412700,261614127005,02703,26161,2
2390,26161413000,261614130002,02703,26161,2
2391,26161413000,261614130003,02703,26161,2
2392,26161413200,261614132001,02703,26161,2
2393,26161413200,261614132002,02703,26161,2
2394,26161413401,261614134011,02703,26161,2
2395,26161413401,261614134013,02703,26161,2
2396,26161413402,261614134021,02703,26161,2
2397,26161413402,261614134023,02703,26161,2
2398,26161413403,261614134031,02703,26161,2
2399,26161413403,261614134032,02703,26161,2
2400,26161414000,261614140002,02703,26161,2
2401,26161414200,261614142002,02703,26161,2
2402,26161414200,261614142003,02703,26161,2
2403,26161414300,261614143002,02703,26161,2
2404,26161414300,261614143003,02703,26161,2
2405,26161414500,261614145001,02703,26161,2
2406,26161414500,261614145002,02703,26161,2
2407,26161414500,261614145004,02703,26161,2
2408,26161414700,261614147001,02703,26161,2
2409,26161414900,261614149002,02703,26161,2
2410,26161415600,261614156002,02703,26161,2
2411,26161415200,261614152001,02703,26161,2
2412,26161415400,261614154001,02703,26161,2
2413,26161415400,261614154002,02703,26161,2
2414,26161415800,261614158001,02703,26161,2
2415,26161415800,261614158002,02703,26161,2
2416,26161415800,261614158003,02703,26161,2
2417,26161416000,261614160001,02703,26161,2
2418,26161416000,261614160002,02703,26161,2
2419,26161416000,261614160003,02703,26161,2
2420,26161416000,261614160004,02703,26161,2
2421,26161416200,261614162001,02703,26161,2
2422,26161416200,261614162002,02703,26161,2
2423,26161416200,261614162003,02703,26161,2
2424,26161416200,261614162004,02703,26161,2
2425,26161420000,261614200001,02701,26161,2
2426,26161420000,261614200002,02701,26161,2
2427,26161420200,261614202001,02701,26161,2
2428,26161420200,261614202002,02701,26161,2
2429,26161421100,261614211002,02701,26161,2
2430,26161421100,261614211003,02701,26161,2
2431,26161422201,261614222012,02701,26161,2
2432,26161422202,261614222021,02701,26161,2
2433,26161422202,261614222023,02701,26161,2
2434,26161423400,261614234001,02701,26161,2
2435,26161423400,261614234003,02701,26161,2
2436,26161423400,261614234004,02701,26161,2
2437,26161423600,261614236001,02701,26161,2
2438,26161423600,261614236002,02701,26161,2
2439,26161425000,261614250002,02701,26161,2
2440,26161425000,261614250003,02701,26161,2
2441,26161426002,261614260021,02701,26161,2
2442,26161431000,261614310001,02701,26161,2
2443,26161431000,261614310003,02701,26161,2
2444,26161431000,261614310004,02701,26161,2
2445,26161432000,261614320002,02701,26161,2
2446,26161432000,261614320003,02701,26161,2
2447,26161444000,261614440002,02701,26161,2
2448,26161444000,261614440003,02701,26161,2
2449,26161444000,261614440005,02701,26161,2
2450,26161445000,261614450002,02701,26161,2
2451,26161447000,261614470002,02701,26161,2
2452,26161446200,261614462001,02701,26161,2
2453,26161446400,261614464001,02701,26161,2
2454,26161446400,261614464002,02701,26161,2
2455,26161447000,261614470003,02701,26161,2
2456,26161448000,261614480001,02701,26161,2
2457,26161448000,261614480002,02701,26161,2
2458,26161453000,261614530001,02701,26161,2
2459,26161453000,261614530002,02701,26161,2
2460,26161453000,261614530003,02701,26161,2
2461,26161454001,261614540011,02701,26161,2
2462,26161454002,261614540021,02701,26161,2
2463,26161454002,261614540022,02701,26161,2
2464,26161454002,261614540023,02701,26161,2
2465,26161455000,261614550001,02701,26161,2
2466,26161455000,261614550002,02701,26161,2
2467,26161455000,261614550003,02701,26161,2
2468,26161455000,261614550004,02701,26161,2
2469,26161455000,261614550005,02701,26161,2
2470,26161456000,261614560001,02701,26161,2
2471,26161456000,261614560002,02701,26161,2
2472,26161456000,261614560004,02701,26161,2
2473,26161456000,261614560005,02701,26161,2
2474,26161461000,261614610002,02701,26161,2
2475,26161461000,261614610003,02701,26161,2
2476,26161461000,261614610005,02701,26161,2
2477,26161464000,261614640001,02701,26161,2
2478,26161464000,261614640003,02701,26161,2
2479,26161464000,261614640004,02701,26161,2
2480,26161465001,261614650011,02701,26161,2
2481,26161465001,261614650012,02701,26161,2
2482,26161465002,261614650022,02701,26161,2
2483,26161465002,261614650023,02701,26161,2
2484,26161466000,261614660002,02701,26161,2
2485,26161980101,261619801011,02702,26161,2
2486,26161980200,261619802001,02703,26161,2
2487,26161980300,261619803001,02701,26161,2
2488,26161980500,261619805001,02703,26161,2
2489,26161980600,261619806001,02701,26161,2
2490,26163500200,261635002001,03210,26163,2
2491,26163500300,261635003002,03210,26163,2
2492,26163500400,261635004003,03210,26163,2
2493,26163500600,261635006001,03210,26163,2
2494,26163501100,261635011004,03213,26163,2
2495,26163501300,261635013002,03211,26163,2
2496,26163501400,261635014002,03211,26163,2
2497,26163501500,261635015002,03211,26163,2
2498,26163501600,261635016001,03211,26163,2
2499,26163501700,261635017002,03211,26163,2
2500,26163501900,261635019001,03211,26163,2
2501,26163502600,261635026001,03213,26163,2
2502,26163502600,261635026004,03213,26163,2
2503,26163502700,261635027001,03211,26163,2
2504,26163502700,261635027004,03211,26163,2
2505,26163503200,261635032001,03210,26163,2
2506,26163503300,261635033002,03210,26163,2
2507,26163503500,261635035002,03210,26163,2
2508,26163503600,261635036001,03210,26163,2
2509,26163504000,261635040002,03210,26163,2
2510,26163504200,261635042001,03210,26163,2
2511,26163505600,261635056002,03210,26163,2
2512,26163505700,261635057002,03210,26163,2
2513,26163505700,261635057005,03210,26163,2
2514,26163505800,261635058003,03210,26163,2
2515,26163506100,261635061001,03210,26163,2
2516,26163506300,261635063002,03210,26163,2
2517,26163506500,261635065001,03210,26163,2
2518,26163506600,261635066002,03210,26163,2
2519,26163506800,261635068002,03210,26163,2
2520,26163506900,261635069002,03210,26163,2
2521,26163507000,261635070002,03210,26163,2
2522,26163507200,261635072001,03210,26163,2
2523,26163507400,261635074001,03210,26163,2
2524,26163507500,261635075002,03210,26163,2
2525,26163508000,261635080002,03210,26163,2
2526,26163509000,261635090001,03210,26163,2
2527,26163509000,261635090004,03210,26163,2
2528,26163595000,261635950003,03206,26163,2
2529,26163594300,261635943004,03206,26163,2
2530,26163594401,261635944013,03206,26163,2
2531,26163595000,261635950001,03206,26163,2
2532,26163595201,261635952011,03206,26163,2
2533,26163596100,261635961001,03206,26163,2
2534,26163596100,261635961004,03206,26163,2
2535,26163596200,261635962003,03206,26163,2
2536,26163597000,261635970001,03206,26163,2
2537,26163598000,261635980001,03206,26163,2
2538,26163599100,261635991003,03206,26163,2
2539,26163981901,261639819011,03207,26163,2
2540,26163982101,261639821011,03206,26163,2
2541,26163982200,261639822001,03206,26163,2
2542,26163982301,261639823013,03206,26163,2
2543,26163982500,261639825001,03205,26163,2
2544,26163982900,261639829001,03206,26163,2
2545,26163513300,261635133002,03211,26163,2
2546,26163511400,261635114003,03211,26163,2
2547,26163512800,261635128001,03211,26163,2
2548,26163513200,261635132001,03211,26163,2
2549,26163513700,261635137002,03211,26163,2
2550,26163513800,261635138002,03211,26163,2
2551,26163514100,261635141001,03211,26163,2
2552,26163514200,261635142002,03211,26163,2
2553,26163514500,261635145001,03211,26163,2
2554,26163515300,261635153001,03211,26163,2
2555,26163515400,261635154002,03211,26163,2
2556,26163515700,261635157003,03211,26163,2
2557,26163516400,261635164001,03211,26163,2
2558,26163516600,261635166001,03211,26163,2
2559,26163516600,261635166003,03211,26163,2
2560,26163516700,261635167003,03211,26163,2
2561,26163516900,261635169002,03211,26163,2
2562,26163519200,261635192001,03213,26163,2
2563,26163519300,261635193001,03211,26163,2
2564,26163520200,261635202002,03211,26163,2
2565,26163520300,261635203002,03211,26163,2
2566,26163520400,261635204002,03211,26163,2
2567,26163520700,261635207002,03211,26163,2
2568,26163520800,261635208001,03211,26163,2
2569,26163521400,261635214001,03211,26163,2
2570,26163521500,261635215002,03211,26163,2
2571,26163521900,261635219002,03211,26163,2
2572,26163521900,261635219005,03211,26163,2
2573,26163522300,261635223001,03212,26163,2
2574,26163523200,261635232001,03212,26163,2
2575,26163523300,261635233001,03212,26163,2
2576,26163523400,261635234001,03212,26163,2
2577,26163523800,261635238002,03212,26163,2
2578,26163524001,261635240011,03212,26163,2
2579,26163524101,261635241011,03212,26163,2
2580,26163524200,261635242002,03212,26163,2
2581,26163524300,261635243002,03212,26163,2
2582,26163524500,261635245002,03212,26163,2
2583,26163983800,261639838003,03203,26163,2
2584,26163983301,261639833011,03202,26163,2
2585,26163983600,261639836001,03203,26163,2
2586,26163983700,261639837001,03203,26163,2
2587,26163983901,261639839011,03203,26163,2
2588,26163984100,261639841001,03212,26163,2
2589,26163985000,261639850002,03212,26163,2
2590,26163985300,261639853001,03211,26163,2
2591,26163985600,261639856001,03207,26163,2
2592,26163985900,261639859001,03211,26163,2
2593,26163986300,261639863001,03205,26163,2
2594,26163986501,261639865011,03201,26163,2
2595,26163987000,261639870001,03207,26163,2
2596,26163990200,261639902000,03206,26163,2
2597,26163525700,261635257002,03212,26163,2
2598,26163524700,261635247001,03212,26163,2
2599,26163524800,261635248001,03212,26163,2
2600,26163525400,261635254001,03212,26163,2
2601,26163525800,261635258001,03212,26163,2
2602,26163525900,261635259002,03212,26163,2
2603,26163526000,261635260002,03212,26163,2
2604,26163527900,261635279003,03212,26163,2
2605,26163530100,261635301002,03209,26163,2
2606,26163530200,261635302003,03209,26163,2
2607,26163530300,261635303002,03209,26163,2
2608,26163530400,261635304002,03212,26163,2
2609,26163530800,261635308001,03212,26163,2
2610,26163530900,261635309002,03212,26163,2
2611,26163531200,261635312001,03212,26163,2
2612,26163531400,261635314001,03212,26163,2
2613,26163531501,261635315012,03212,26163,2
2614,26163531600,261635316002,03212,26163,2
2615,26163531800,261635318001,03212,26163,2
2616,26163532100,261635321001,03211,26163,2
2617,26163532400,261635324001,03211,26163,2
2618,26163532700,261635327001,03212,26163,2
2619,26163533100,261635331001,03212,26163,2
2620,26163533200,261635332002,03212,26163,2
2621,26163533900,261635339004,03211,26163,2
2622,26163534200,261635342001,03208,26163,2
2623,26163534300,261635343001,03208,26163,2
2624,26163534700,261635347001,03208,26163,2
2625,26163534700,261635347003,03208,26163,2
2626,26163534800,261635348003,03212,26163,2
2627,26163535000,261635350003,03208,26163,2
2628,26163535200,261635352001,03208,26163,2
2629,26163535300,261635353002,03208,26163,2
2630,26163535600,261635356002,03208,26163,2
2631,26163535700,261635357001,03208,26163,2
2632,26163535800,261635358003,03208,26163,2
2633,26163536100,261635361001,03209,26163,2
2634,26163536200,261635362001,03209,26163,2
2635,26163536300,261635363001,03209,26163,2
2636,26163536400,261635364001,03209,26163,2
2637,26163536500,261635365001,03212,26163,2
2638,26163537300,261635373002,03209,26163,2
2639,26163537800,261635378001,03209,26163,2
2640,26163537500,261635375002,03209,26163,2
2641,26163537600,261635376002,03209,26163,2
2642,26163537700,261635377002,03209,26163,2
2643,26163538100,261635381002,03209,26163,2
2644,26163538300,261635383001,03209,26163,2
2645,26163538400,261635384002,03209,26163,2
2646,26163538500,261635385003,03209,26163,2
2647,26163538600,261635386002,03209,26163,2
2648,26163538700,261635387001,03209,26163,2
2649,26163538900,261635389001,03209,26163,2
2650,26163539000,261635390002,03209,26163,2
2651,26163539200,261635392002,03209,26163,2
2652,26163539300,261635393001,03209,26163,2
2653,26163539400,261635394002,03209,26163,2
2654,26163539500,261635395002,03209,26163,2
2655,26163540400,261635404002,03209,26163,2
2656,26163540500,261635405003,03208,26163,2
2657,26163540700,261635407001,03208,26163,2
2658,26163540800,261635408001,03208,26163,2
2659,26163540900,261635409002,03208,26163,2
2660,26163541000,261635410001,03208,26163,2
2661,26163541100,261635411001,03208,26163,2
2662,26163541200,261635412002,03208,26163,2
2663,26163541400,261635414001,03208,26163,2
2664,26163541500,261635415001,03208,26163,2
2665,26163541700,261635417002,03208,26163,2
2666,26163541800,261635418002,03208,26163,2
2667,26163542200,261635422001,03209,26163,2
2668,26163542300,261635423002,03209,26163,2
2669,26163542400,261635424002,03209,26163,2
2670,26163542600,261635426001,03209,26163,2
2671,26163542900,261635429002,03208,26163,2
2672,26163543700,261635437001,03208,26163,2
2673,26163543900,261635439001,03208,26163,2
2674,26163544100,261635441002,03208,26163,2
2675,26163544300,261635443001,03208,26163,2
2676,26163544800,261635448002,03208,26163,2
2677,26163545200,261635452001,03208,26163,2
2678,26163545200,261635452004,03208,26163,2
2679,26163545500,261635455003,03208,26163,2
2680,26163545600,261635456003,03208,26163,2
2681,26163545800,261635458001,03208,26163,2
2682,26163546201,261635462012,03208,26163,2
2683,26163546600,261635466002,03208,26163,2
2684,26163547000,261635470001,03208,26163,2
2685,26163547100,261635471001,03208,26163,2
2686,26163550200,261635502002,03213,26163,2
2687,26163550400,261635504001,03213,26163,2
2688,26163550500,261635505003,03213,26163,2
2689,26163550700,261635507001,03213,26163,2
2690,26163551300,261635513003,03213,26163,2
2691,26163551400,261635514003,03213,26163,2
2692,26163551700,261635517001,03213,26163,2
2693,26163551800,261635518001,03213,26163,2
2694,26163551800,261635518003,03213,26163,2
2695,26163552100,261635521001,03213,26163,2
2696,26163552801,261635528012,03213,26163,2
2697,26163553200,261635532001,03213,26163,2
2698,26163553800,261635538001,03213,26163,2
2699,26163553800,261635538003,03213,26163,2
2700,26163554400,261635544002,03202,26163,2
2701,26163554600,261635546001,03202,26163,2
2702,26163554700,261635547002,03202,26163,2
2703,26163554800,261635548003,03202,26163,2
2704,26163555100,261635551001,03202,26163,2
2705,26163555300,261635553001,03202,26163,2
2706,26163555401,261635554011,03202,26163,2
2707,26163555600,261635556001,03202,26163,2
2708,26163556100,261635561002,03202,26163,2
2709,26163556200,261635562002,03202,26163,2
2710,26163556300,261635563002,03202,26163,2
2711,26163556500,261635565001,03202,26163,2
2712,26163556700,261635567001,03202,26163,2
2713,26163556900,261635569001,03202,26163,2
2714,26163556900,261635569002,03202,26163,2
2715,26163557000,261635570002,03202,26163,2
2716,26163557200,261635572001,03202,26163,2
2717,26163557400,261635574002,03202,26163,2
2718,26163557600,261635576001,03202,26163,2
2719,26163557700,261635577001,03202,26163,2
2720,26163557901,261635579011,03202,26163,2
2721,26163557901,261635579013,03202,26163,2
2722,26163558000,261635580003,03202,26163,2
2723,26163558100,261635581002,03202,26163,2
2724,26163558301,261635583011,03202,26163,2
2725,26163558400,261635584001,03202,26163,2
2726,26163558400,261635584003,03202,26163,2
2727,26163558500,261635585003,03202,26163,2
2728,26163558700,261635587002,03202,26163,2
2729,26163558900,261635589001,03202,26163,2
2730,26163559000,261635590002,03202,26163,2
2731,26163559200,261635592001,03202,26163,2
2732,26163559800,261635598002,03213,26163,2
2733,26163560100,261635601002,03201,26163,2
2734,26163560201,261635602012,03201,26163,2
2735,26163560300,261635603003,03201,26163,2
2736,26163560400,261635604003,03201,26163,2
